marca,modelo,año,kilometraje_km,combustible,potencia_cv,transmision,precio_eur,tipo_venta,etiqueta_ambiental
Audi,Audi A4,2026,14999.0,Diésel,140.0,Automática,43995,Usado,C
Jeep,Jeep Wrangler,2026,10.0,Diésel,149.0,Automática,43995,Usado,C
Bmw,Bmw X6,2020,98000.0,Diésel,225.0,Automática,43990,Usado,C
Bmw,Bmw 640,2020,87500.0,Diésel,233.0,Automática,43990,Usado,C
Volvo,Volvo Xc90,2023,36000.0,Diésel,140.0,Automática,43990,Usado,C
Mercedes-Benz,Mercedes-Benz C220,2025,21225.0,Diésel,125.0,Automática,43990,Usado,C
Land,Land Roverdiscovery,2025,11334.0,Diésel,132.0,Automática,43990,Casi nuevo,C
Bmw,Bmw 320,2026,5320.0,Diésel,140.0,Automática,43990,Usado,C
Bmw,Bmw 420,2024,3783.0,Diésel,141.0,Manual,43990,Usado,C
Land,Land Roverrangeroverevoque,2026,10.0,Diésel,110.0,Automática,43990,Km 0,C
Porsche,Porsche Cayenne,2022,96501.0,Diésel,180.0,Automática,43950,Usado,C
Audi,Audi A7,2022,82000.0,Diésel,180.0,Automática,43950,Usado,C
Bmw,Bmw 420,2024,58000.0,Diésel,140.0,Automática,43950,Usado,C
Jaguar,Jaguar Xf,2026,1.0,Diésel,132.0,Automática,43932,Km 0,C
Porsche,Porsche 911,1998,157000.0,Gasolina,183.0,Manual,43900,Usado,Sin etiqueta
Porsche,Porsche Cayenne,2019,135000.0,Diésel,176.0,Automática,43900,Usado,C
Porsche,Porsche Cayenne,2018,126000.0,Gasolina,368.0,Automática,43900,Usado,C
Porsche,Porsche Cayenne,2020,121800.0,Diésel,180.0,Automática,43900,Usado,C
Porsche,Porsche Panamera,2019,118000.0,Gasolina,294.0,Automática,43900,Usado,C
Mercedes-Benz,Mercedes-Benz Ml350,2020,113000.0,Diésel,190.0,Automática,43900,Usado,C
Bmw,Bmw X5,2021,111600.0,Diésel,280.0,Automática,43900,Usado,C
Porsche,Porsche 911,2016,98990.0,Gasolina,239.0,Automática,43900,Usado,C
Porsche,Porsche Cayenne,2020,92000.0,Híbrido,279.0,Automática,43900,Usado,ECO
Mercedes-Benz,Mercedes-Benz Ml350,2020,70600.0,Diésel,190.0,Automática,43900,Usado,C
Audi,Audi A8,2022,69000.0,Diésel,190.0,Automática,43900,Usado,C
Bmw,Bmw X5,2022,69000.0,Diésel,230.0,Automática,43900,Usado,C
Audi,Audi Q7,2023,58000.0,Diésel,180.0,Automática,43900,Usado,C
Audi,Audi A7,2021,52000.0,Gasolina,228.0,Automática,43900,Usado,C
Porsche,Porsche Cayenne,2019,48000.0,Diésel,180.0,Automática,43900,Usado,C
Volvo,Volvo Xc90,2024,43454.0,Diésel,140.0,Automática,43900,Usado,C
Bentley,Bentley Continental,2016,39550.0,Gasolina,449.0,Automática,43900,Usado,C
Bmw,Bmw 640,2021,37344.0,Diésel,230.0,Automática,43900,Usado,C
Mercedes-Benz,Mercedes-Benz Cls350,2022,36000.0,Diésel,195.0,Automática,43900,Usado,C
Bmw,Bmw 640,2019,29000.0,Gasolina,235.0,Automática,43900,Usado,C
Mercedes-Benz,Mercedes-Benz E220,2025,27100.0,Diésel,143.0,Automática,43900,Usado,C
Bmw,Bmw X4,2025,23727.0,Diésel,140.0,Automática,43900,Usado,C
Jeep,Jeep Grandcherokee,2023,22000.0,Diésel,184.0,Automática,43900,Usado,C
Bmw,Bmw X4,2025,20938.0,Diésel,140.0,Automática,43900,Usado,C
Mercedes-Benz,Mercedes-Benz C220,2025,20027.0,Diésel,125.0,Automática,43900,Usado,C
Mercedes-Benz,Mercedes-Benz E220,2025,18958.0,Diésel,143.0,Automática,43900,Usado,C
Bmw,Bmw 520,2025,18020.0,Diésel,135.0,Automática,43900,Usado,C
Bmw,Bmw X4,2024,18000.0,Diésel,190.0,Automática,43900,Usado,C
Audi,Audi Q5,2025,16900.0,Diésel,140.0,Automática,43900,Usado,C
Mercedes-Benz,Mercedes-Benz E220,2025,16856.0,Diésel,143.0,Automática,43900,Usado,C
Mercedes-Benz,Mercedes-Benz E220,2024,15000.0,Diésel,143.0,Automática,43900,Usado,C
Bmw,Bmw 420,2025,13163.0,Diésel,141.0,Automática,43900,Usado,C
Mercedes-Benz,Mercedes-Benz E350,2024,12500.0,Diésel,190.0,Automática,43900,Usado,C
Bmw,Bmw X4,2025,11849.0,Diésel,140.0,Automática,43900,Usado,C
Bmw,Bmw 420,2025,11348.0,Diésel,140.0,Automática,43900,Usado,C
Bmw,Bmw X1,2025,10010.0,Diésel,140.0,Automática,43900,Demo,C
Audi,Audi A6,2025,8300.0,Diésel,160.0,Automática,43900,Usado,C
Bmw,Bmw X3,2025,8057.0,Diésel,140.0,Automática,43900,Demo,C
Bmw,Bmw 520,2024,7209.0,Diésel,140.0,Automática,43900,Usado,C
Bmw,Bmw X4,2026,4500.0,Diésel,140.0,Automática,43900,Usado,C
Bmw,Bmw 520,2025,4000.0,Diésel,140.0,Automática,43900,Demo,C
Jaguar,Jaguar Xe,2025,3800.0,Diésel,132.0,Automática,43900,Usado,C
Mercedes-Benz,Mercedes-Benz C220,2026,3544.0,Diésel,125.0,Automática,43900,Demo,C
Land,Land Roverrangeroverevoque,2026,3500.0,Diésel,110.0,Automática,43900,Usado,C
Jeep,Jeep Wrangler,2024,990.0,Gasolina,209.0,Automática,43900,Usado,C
Audi,Audi A4,2024,913.0,Diésel,200.0,Automática,43900,Usado,C
Bmw,Bmw 330,2025,747.0,Gasolina,187.0,Automática,43900,Usado,C
Bmw,Bmw 330,2026,200.0,Híbrido,185.0,Automática,43900,Demo,ECO
Bmw,Bmw X3,2025,100.0,Diésel,140.0,Automática,43900,Usado,C
Land,Land Roverrangeroverevoque,2026,100.0,Diésel,110.0,Automática,43900,Usado,C
Mercedes-Benz,Mercedes-Benz C220,2026,50.0,Diésel,126.0,Automática,43900,Km 0,C
Audi,Audi Q5,2026,20.0,Diésel,110.0,Manual,43900,Usado,C
Bmw,Bmw 520,2024,15.0,Diésel,140.0,Automática,43900,Demo,C
Bmw,Bmw X3,2025,15.0,Diésel,140.0,Manual,43900,Usado,C
Bmw,Bmw 420,2024,13.0,Diésel,140.0,Automática,43900,Km 0,C
Land,Land Roverrangeroverevoque,2026,10.0,Diésel,110.0,Automática,43900,Km 0,C
Mercedes-Benz,Mercedes-Benz V220,2025,10.0,Diésel,120.0,Automática,43900,Casi nuevo,C
Bmw,Bmw 420,2026,7.0,Diésel,139.0,Automática,43900,Km 0,C
Bmw,Bmw 320,2026,5.0,Diésel,139.0,Automática,43900,Km 0,C
Mercedes-Benz,Mercedes-Benz C220,2026,4.0,Diésel,125.0,Automática,43900,Usado,C
Audi,Audi A5,2026,1.0,Diésel,140.0,Automática,43900,Usado,C
Land,Land Roverdiscovery,2026,1.0,Diésel,110.0,Automática,43900,Km 0,C
Volkswagen,Volkswagen Tiguan,2026,3000.0,Diésel,110.0,Automática,43890,Usado,C
Audi,Audi A4Allroad,2025,15.0,Diésel,140.0,Automática,43890,Usado,C
Audi,Audi A4Allroad,2025,10.0,Diésel,140.0,Automática,43890,Usado,C
Bmw,Bmw X6,2021,143000.0,Diésel,230.0,Automática,43850,Usado,C
Jaguar,Jaguar Xf,2026,1.0,Diésel,132.0,Automática,43831,Km 0,C
Mercedes-Benz,Mercedes-Benz E220,2024,67150.0,Diésel,143.0,Automática,43800,Casi nuevo,C
Audi,Audi A8,2022,67000.0,Diésel,184.0,Automática,43800,Usado,C
Audi,Audi A4Allroad,2024,15000.0,Diésel,140.0,Automática,43800,Usado,C
Audi,Audi Q5,2026,5472.0,Diésel,140.0,Automática,43800,Usado,C
Bmw,Bmw 320,2026,3529.0,Diésel,140.0,Automática,43800,Demo,C
Land,Land Roverrangeroversport,2022,79900.0,Diésel,215.0,Automática,43700,Usado,C
Land,Land Roverrangeroversport,2022,69000.0,Diésel,215.0,Automática,43700,Usado,C
Bmw,Bmw X4,2025,18047.0,Diésel,140.0,Automática,43700,Usado,C
Jeep,Jeep Grandcherokee,2024,15000.0,Diésel,184.0,Automática,43700,Usado,C
Audi,Audi Q5,2025,14042.0,Diésel,140.0,Automática,43700,Usado,C
Audi,Audi A6,2026,10.0,Diésel,140.0,Automática,43700,Usado,C
Porsche,Porsche Cayenne,2020,70000.0,Diésel,180.0,Automática,43690,Usado,C
Land,Land Roverrangeroverevoque,2024,7950.0,Diésel,110.0,Automática,43656,Demo,C
Volkswagen,Volkswagen Tiguan,2026,3000.0,Diésel,110.0,Manual,43600,Usado,C
Bmw,Bmw X1,2025,100.0,Diésel,140.0,Automática,43600,Demo,C
Audi,Audi A6,2026,75.0,Diésel,140.0,Automática,43600,Usado,C
Land,Land Roverrangeroverevoque,2026,1.0,Diésel,110.0,Automática,43501,Km 0,C
Porsche,Porsche Cayenne,2019,167000.0,Eléctrico,279.0,Automática,43500,Usado,0_EMISIONES
Porsche,Porsche Cayenne,2018,165000.0,Gasolina,368.0,Automática,43500,Usado,C
Bmw,Bmw X6,2020,118000.0,Diésel,225.0,Automática,43500,Usado,C
Bmw,Bmw X6,2019,118000.0,Diésel,225.0,Automática,43500,Usado,C
Mercedes-Benz,Mercedes-Benz E350,2022,98500.0,Diésel,185.0,Automática,43500,Usado,C
Bmw,Bmw X6,2021,80000.0,Diésel,225.0,Automática,43500,Usado,C
Porsche,Porsche Cayenne,2020,79600.0,Diésel,180.0,Automática,43500,Usado,C
Volkswagen,Volkswagen Beetle,2011,55069.0,Gasolina,165.0,Manual,43500,Usado,C
Mercedes-Benz,Mercedes-Benz E220,2025,22860.0,Diésel,125.0,Manual,43500,Usado,C
Bmw,Bmw X3,2024,21900.0,Diésel,140.0,Automática,43500,Usado,C
Mercedes-Benz,Mercedes-Benz E220,2025,19500.0,Diésel,143.0,Automática,43500,Demo,C
Mercedes-Benz,Mercedes-Benz C220,2025,18000.0,Diésel,125.0,Automática,43500,Usado,C
Audi,Audi Q5,2025,15558.0,Diésel,140.0,Automática,43500,Usado,C
Mercedes-Benz,Mercedes-Benz C220,2024,13860.0,Diésel,92.0,Automática,43500,Casi nuevo,C
Bmw,Bmw 420,2023,13500.0,Diésel,135.0,Automática,43500,Usado,C
Audi,Audi Tt,2024,13330.0,Gasolina,169.0,Automática,43500,Usado,C
Audi,Audi A6,2025,13000.0,Diésel,140.0,Automática,43500,Usado,C
Bmw,Bmw X4,2024,12500.0,Diésel,140.0,Automática,43500,Usado,C
Land,Land Roverrangeroverevoque,2025,9388.0,Diésel,110.0,Automática,43500,Usado,C
Mercedes-Benz,Mercedes-Benz C220,2023,9188.0,Diésel,125.0,Automática,43500,Usado,C
Mercedes-Benz,Mercedes-Benz C220,2026,7500.0,Diésel,125.0,Automática,43500,Demo,C
Audi,Audi Q5,2026,6800.0,Diésel,140.0,Automática,43500,Usado,C
Land,Land Roverrangeroverevoque,2025,6006.0,Diésel,110.0,Automática,43500,Usado,C
Bmw,Bmw 330,2024,6000.0,Diésel,190.0,Automática,43500,Usado,C
Audi,Audi A5,2026,5500.0,Gasolina,185.0,Automática,43500,Usado,C
Bmw,Bmw 520,2025,4914.0,Diésel,139.0,Automática,43500,Usado,C
Volkswagen,Volkswagen Passat,2024,4400.0,Híbrido,160.0,Automática,43500,Usado,ECO
Audi,Audi Q5,2026,2547.0,Diésel,120.0,Automática,43500,Usado,C
Audi,Audi Q5,2026,1858.0,Diésel,120.0,Automática,43500,Usado,C
Bmw,Bmw 320,2026,50.0,Diésel,140.0,Automática,43500,Usado,C
Bmw,Bmw 320,2025,30.0,Diésel,140.0,Automática,43500,Usado,C
Audi,Audi A5,2025,25.0,Diésel,140.0,Automática,43500,Usado,C
Audi,Audi A6,2026,18.0,Diésel,140.0,Automática,43500,Usado,C
Volvo,Volvo Xc60,2026,16.0,Diésel,140.0,Automática,43500,Km 0,C
Bmw,Bmw 420,2026,10.0,Diésel,140.0,Automática,43500,Demo,C
Bmw,Bmw 320,2025,7000.0,Diésel,140.0,Automática,43400,Usado,C
Audi,Audi Q5,2026,25.0,Diésel,120.0,Automática,43400,Usado,C
Audi,Audi A4Allroad,2025,13100.0,Diésel,140.0,Automática,43300,Usado,C
Audi,Audi A5,2025,10633.0,Diésel,140.0,Automática,43300,Usado,C
Audi,Audi Q5,2026,30.0,Diésel,120.0,Automática,43290,Usado,C
Mercedes-Benz,Mercedes-Benz C220,2025,12232.0,Diésel,125.0,Manual,43265,Usado,C
Bmw,Bmw 520,2026,9000.0,Diésel,140.0,Automática,43200,Usado,C
Bmw,Bmw 320,2025,4000.0,Diésel,140.0,Automática,43200,Usado,C
Bmw,Bmw 218,2026,400.0,Diésel,110.0,Automática,43200,Usado,C
Audi,Audi A5,2026,10.0,Diésel,140.0,Automática,43200,Demo,C
Mercedes-Benz,Mercedes-Benz E220,2024,27000.0,Diésel,143.0,Automática,43100,Casi nuevo,C
Mercedes-Benz,Mercedes-Benz C220,2025,5000.0,Diésel,125.0,Automática,43100,Km 0,C
Audi,Audi A6,2026,3101.0,Diésel,140.0,Automática,43100,Usado,C
Mercedes-Benz,Mercedes-Benz C220,2025,1802.0,Diésel,125.0,Automática,43100,Casi nuevo,C
Bmw,Bmw 520,2025,15.0,Diésel,140.0,Automática,43098,Usado,C
Jaguar,Jaguar Xf,2025,4103.0,Diésel,132.0,Automática,43075,Usado,C
Land,Land Roverrangeroversport,2023,195000.0,Diésel,190.0,Automática,43000,Usado,C
Audi,Audi Q7,2022,160000.0,Diésel,250.0,Automática,43000,Usado,C
Porsche,Porsche Cayenne,2022,156000.0,Diésel,180.0,Automática,43000,Usado,C
Bmw,Bmw 640,2021,140000.0,Diésel,230.0,Automática,43000,Usado,C
Audi,Audi A8,2020,139928.0,Diésel,184.0,Automática,43000,Usado,C
Porsche,Porsche Cayenne,2020,130000.0,Diésel,180.0,Automática,43000,Usado,C
Porsche,Porsche 911,2014,117000.0,Gasolina,261.0,Manual,43000,Usado,C
Audi,Audi A7,2023,111000.0,Diésel,200.0,Automática,43000,Usado,C
Bmw,Bmw X6,2021,102000.0,Diésel,225.0,Automática,43000,Usado,C
Porsche,Porsche 911,2013,89000.0,Gasolina,239.0,Manual,43000,Usado,C
Audi,Audi Q7,2022,65000.0,Diésel,204.0,Automática,43000,Usado,C
Land,Land Roverdefender,2016,52500.0,Diésel,90.0,Manual,43000,Usado,C
Mercedes-Benz,Mercedes-Benz V220,2024,41000.0,Diésel,120.0,Automática,43000,Casi nuevo,C
Audi,Audi A7,2020,39800.0,Diésel,150.0,Automática,43000,Usado,C
Mercedes-Benz,Mercedes-Benz E220,2025,27000.0,Diésel,143.0,Automática,43000,Usado,C
Mercedes-Benz,Mercedes-Benz E220,2024,27000.0,Diésel,143.0,Automática,43000,Usado,C
Audi,Audi Q5,2024,17560.0,Diésel,190.0,Automática,43000,Usado,C
Land,Land Roverrangerover,2025,17000.0,Diésel,132.0,Automática,43000,Usado,C
Mercedes-Benz,Mercedes-Benz C220,2025,15692.0,Diésel,125.0,Manual,43000,Usado,C
Audi,Audi A5,2025,10633.0,Diésel,140.0,Automática,43000,Usado,C
Land,Land Roverrangeroverevoque,2024,7900.0,Diésel,132.0,Automática,43000,Usado,C
Audi,Audi A5,2025,6217.0,Diésel,140.0,Automática,43000,Usado,C
Bmw,Bmw 420,2025,6000.0,Diésel,140.0,Manual,43000,Usado,C
Audi,Audi Q5,2026,4444.0,Diésel,120.0,Automática,43000,Usado,C
Mercedes-Benz,Mercedes-Benz E220,2025,3700.0,Diésel,143.0,Automática,43000,Usado,C
Mercedes-Benz,Mercedes-Benz C220,2026,3313.0,Diésel,125.0,Automática,43000,Demo,C
Bmw,Bmw 330,2026,1101.0,Híbrido,185.0,Automática,43000,Usado,ECO
Audi,Audi A6,2026,17.0,Diésel,140.0,Automática,43000,Usado,C
Audi,Audi A5,2026,12.0,Diésel,110.0,Manual,43000,Usado,C
Mercedes-Benz,Mercedes-Benz C220,2025,10.0,Diésel,125.0,Automática,43000,Casi nuevo,C
Volkswagen,Volkswagen Tiguan,2026,10.0,Diésel,140.0,Automática,43000,Km 0,C
Bmw,Bmw X3,2025,9.0,Diésel,140.0,Automática,43000,Usado,C
Bentley,Bentley Continental,2012,149999.0,Gasolina,411.0,Automática,42999,Usado,C
Land,Land Roverrangeroversport,2021,62000.0,Diésel,155.0,Automática,42999,Usado,C
Bmw,Bmw X4,2023,82000.0,Diésel,190.0,Automática,42995,Usado,C
Bmw,Bmw X4,2024,32000.0,Diésel,140.0,Automática,42995,Usado,C
Porsche,Porsche Panamera,2020,192000.0,Diésel,184.0,Automática,42990,Usado,C
Bmw,Bmw X6,2020,129000.0,Diésel,225.0,Automática,42990,Usado,C
Land,Land Roverrangerover,2019,100527.0,Gasolina,375.0,Automática,42990,Usado,C
Land,Land Roverrangeroversport,2019,100527.0,Gasolina,375.0,Automática,42990,Usado,C
Bmw,Bmw X5,2022,80000.0,Diésel,190.0,Automática,42990,Usado,C
Audi,Audi A4,2021,79000.0,Gasolina,331.0,Automática,42990,Usado,C
Porsche,Porsche 911,2016,78000.0,Gasolina,261.0,Manual,42990,Usado,C
Bmw,Bmw X5,2023,76000.0,Diésel,160.0,Automática,42990,Usado,C
Bmw,Bmw X4,2025,21983.0,Diésel,140.0,Automática,42990,Usado,C
Mercedes-Benz,Mercedes-Benz C220,2025,19000.0,Diésel,125.0,Automática,42990,Usado,C
Land,Land Roverrangeroverevoque,2025,11911.0,Diésel,110.0,Automática,42978,Demo,C
Mercedes-Benz,Mercedes-Benz V220,2026,8400.0,Diésel,120.0,Automática,42975,Km 0,C
Bmw,Bmw X5,2024,71150.0,Diésel,172.0,Automática,42950,Usado,C
Mercedes-Benz,Mercedes-Benz E220,2025,10900.0,Diésel,126.0,Automática,42950,Usado,C
Land,Land Roverrangeroverevoque,2025,10239.0,Diésel,110.0,Manual,42942,Casi nuevo,C
Mercedes-Benz,Mercedes-Benz Ml350,2020,177949.0,Diésel,190.0,Automática,42900,Usado,C
Bmw,Bmw X5,2022,121411.0,Diésel,190.0,Automática,42900,Usado,C
Bmw,Bmw X6,2021,83621.0,Diésel,180.0,Automática,42900,Usado,C
Porsche,Porsche 911,2013,82425.0,Gasolina,261.0,Automática,42900,Usado,C
Land,Land Roverdefender,2020,80000.0,Diésel,90.0,Manual,42900,Usado,C
Bmw,Bmw X5,2023,73080.0,Diésel,160.0,Automática,42900,Usado,C
Bmw,Bmw 640,2022,61500.0,Diésel,230.0,Automática,42900,Usado,C
Bmw,Bmw Z4,2016,51000.0,Gasolina,252.0,Manual,42900,Usado,C
Bmw,Bmw X1,2024,50500.0,Gasolina,169.0,Automática,42900,Usado,C
Bmw,Bmw X5,2022,48000.0,Diésel,190.0,Automática,42900,Usado,C
Audi,Audi A5,2023,46000.0,Diésel,180.0,Automática,42900,Usado,C
Land,Land Roverrangeroverevoque,2024,44000.0,Diésel,132.0,Automática,42900,Usado,C
Bmw,Bmw X5,2024,40000.0,Diésel,170.0,Automática,42900,Usado,C
Mercedes-Benz,Mercedes-Benz E220,2025,30000.0,Diésel,143.0,Automática,42900,Usado,C
Mercedes-Benz,Mercedes-Benz E220,2024,26328.0,Diésel,143.0,Automática,42900,Usado,C
Mercedes-Benz,Mercedes-Benz E220,2025,26079.0,Diésel,143.0,Automática,42900,Usado,C
Bmw,Bmw 420,2025,26000.0,Gasolina,135.0,Automática,42900,Usado,C
Land,Land Roverdiscovery,2025,23000.0,Diésel,132.0,Automática,42900,Usado,C
Bmw,Bmw X4,2025,22489.0,Diésel,140.0,Automática,42900,Usado,C
Mercedes-Benz,Mercedes-Benz V220,2025,21081.0,Diésel,120.0,Manual,42900,Casi nuevo,C
Bmw,Bmw 520,2024,20590.0,Diésel,140.0,Automática,42900,Usado,C
Audi,Audi Q5,2025,19000.0,Diésel,140.0,Automática,42900,Usado,C
Mercedes-Benz,Mercedes-Benz V220,2022,16840.0,Diésel,120.0,Automática,42900,Usado,C
Bmw,Bmw X4,2025,16243.0,Diésel,140.0,Manual,42900,Usado,C
Bmw,Bmw X4,2025,16080.0,Diésel,140.0,Manual,42900,Usado,C
Land,Land Roverrangeroverevoque,2025,15915.0,Diésel,132.0,Automática,42900,Usado,C
Mercedes-Benz,Mercedes-Benz E220,2025,15800.0,Diésel,143.0,Automática,42900,Usado,C
Mercedes-Benz,Mercedes-Benz C200,2025,15349.0,Gasolina,115.0,Manual,42900,Usado,C
Land,Land Roverdiscovery,2025,15297.0,Diésel,110.0,Automática,42900,Usado,C
Audi,Audi Q5,2024,15000.0,Gasolina,169.0,Automática,42900,Usado,C
Bmw,Bmw 420,2025,14467.0,Diésel,140.0,Automática,42900,Demo,C
Bmw,Bmw 420,2024,14065.0,Diésel,140.0,Automática,42900,Usado,C
Audi,Audi Q5,2025,14000.0,Diésel,140.0,Automática,42900,Usado,C
Land,Land Roverdiscovery,2025,14000.0,Diésel,110.0,Automática,42900,Demo,C
Bmw,Bmw 520,2025,12500.0,Diésel,141.0,Manual,42900,Demo,C
Bmw,Bmw 218,2025,12122.0,Diésel,110.0,Automática,42900,Usado,C
Jaguar,Jaguar Xf,2025,12000.0,Diésel,132.0,Automática,42900,Demo,C
Bmw,Bmw 420,2024,11000.0,Diésel,140.0,Automática,42900,Usado,C
Mercedes-Benz,Mercedes-Benz 220,2025,10000.0,Diésel,125.0,Automática,42900,Usado,C
Audi,Audi A5,2025,9997.0,Diésel,140.0,Automática,42900,Usado,C
Mercedes-Benz,Mercedes-Benz E220,2025,9130.0,Diésel,125.0,Automática,42900,Usado,C
Mercedes-Benz,Mercedes-Benz E220,2025,8782.0,Diésel,143.0,Automática,42900,Usado,C
Bmw,Bmw 320,2025,5900.0,Diésel,140.0,Automática,42900,Casi nuevo,C
Bmw,Bmw 520,2025,5574.0,Diésel,140.0,Automática,42900,Demo,C
Ford,Ford Mustang,2024,5200.0,Gasolina,311.0,Manual,42900,Usado,C
Bmw,Bmw 520,2026,5019.0,Diésel,140.0,Automática,42900,Usado,C
Ford,Ford Mustang,2024,5000.0,Gasolina,233.0,Automática,42900,Usado,C
Bmw,Bmw 218,2026,4300.0,Diésel,110.0,Automática,42900,Usado,C
Land,Land Roverdiscovery,2025,4200.0,Diésel,110.0,Automática,42900,Km 0,C
Bmw,Bmw X1,2026,3900.0,Diésel,140.0,Automática,42900,Usado,C
Mercedes-Benz,Mercedes-Benz C220,2025,3739.0,Diésel,125.0,Automática,42900,Demo,C
Audi,Audi Q5,2026,2333.0,Diésel,120.0,Automática,42900,Usado,C
Bmw,Bmw 420,2026,1800.0,Diésel,140.0,Automática,42900,Usado,C
Bmw,Bmw 320,2025,1784.0,Diésel,141.0,Automática,42900,Usado,C
Bmw,Bmw 420,2025,100.0,Diésel,140.0,Automática,42900,Usado,C
Audi,Audi A5,2025,50.0,Diésel,140.0,Automática,42900,Usado,C
Audi,Audi Q5,2026,45.0,Diésel,120.0,Automática,42900,Usado,C
Bmw,Bmw 420,2026,15.0,Diésel,141.0,Automática,42900,Demo,C
Bmw,Bmw 520,2026,14.0,Diésel,140.0,Automática,42900,Usado,C
Audi,Audi A5,2026,10.0,Diésel,140.0,Automática,42900,Usado,C
Bmw,Bmw X3,2026,10.0,Diésel,139.0,Automática,42900,Km 0,C
Bmw,Bmw 320,2025,5.0,Diésel,140.0,Manual,42900,Demo,C
Audi,Audi A6,2025,1.0,Diésel,140.0,Automática,42900,Usado,C
Jeep,Jeep Grandcherokee,2024,20000.0,Diésel,183.0,Automática,42890,Km 0,C
Jeep,Jeep Wrangler,2024,9289.0,Gasolina,208.0,Automática,42890,Usado,C
Land,Land Roverrangeroverevoque,2026,1.0,Diésel,110.0,Automática,42870,Km 0,C
Renault,Renault Espace,2026,2258.0,Gasolina,167.0,Automática,42815,Demo,C
Land,Land Roverrangeroverevoque,2025,11914.0,Diésel,110.0,Automática,42812,Usado,C
Bmw,Bmw X4,2022,66000.0,Diésel,190.0,Automática,42800,Usado,C
Mercedes-Benz,Mercedes-Benz Ml350,2022,54500.0,Diésel,190.0,Automática,42800,Usado,C
Land,Land Roverrangeroverevoque,2025,19600.0,Diésel,133.0,Automática,42800,Usado,C
Bmw,Bmw X3,2025,13944.0,Diésel,140.0,Automática,42800,Usado,C
Audi,Audi A6,2024,12978.0,Diésel,140.0,Automática,42800,Usado,C
Audi,Audi Q5,2026,12.0,Diésel,110.0,Manual,42800,Usado,C
Audi,Audi Q5,2025,9500.0,Diésel,140.0,Automática,42750,Usado,C
Porsche,Porsche Panamera,2019,193000.0,Gasolina,219.0,Automática,42700,Usado,C
Porsche,Porsche Cayenne,2021,126600.0,Diésel,180.0,Automática,42700,Usado,C
Land,Land Roverrangeroverevoque,2024,27760.0,Diésel,132.0,Automática,42700,Usado,C
Mercedes-Benz,Mercedes-Benz E220,2024,25679.0,Diésel,143.0,Automática,42700,Casi nuevo,C
Mercedes-Benz,Mercedes-Benz E220,2024,21000.0,Diésel,143.0,Automática,42700,Casi nuevo,C
Audi,Audi Q5,2025,7492.0,Diésel,140.0,Automática,42700,Usado,C
Bmw,Bmw 320,2026,400.0,Diésel,140.0,Automática,42700,Usado,C
Audi,Audi Q5,2024,36.0,Diésel,140.0,Automática,42700,Usado,C
Audi,Audi Q5,2026,12.0,Diésel,120.0,Automática,42690,Usado,C
Audi,Audi A6,2023,110000.0,Diésel,200.0,Automática,42600,Usado,C
Bmw,Bmw X5,2022,46850.0,Diésel,190.0,Automática,42600,Usado,C
Mercedes-Benz,Mercedes-Benz E220,2024,32000.0,Diésel,143.0,Automática,42600,Usado,C
Mercedes-Benz,Mercedes-Benz C220,2024,8153.0,Diésel,125.0,Automática,42600,Usado,C
Mercedes-Benz,Mercedes-Benz C220,2025,6199.0,Diésel,125.0,Automática,42600,Casi nuevo,C
Bmw,Bmw X3,2025,4000.0,Diésel,140.0,Automática,42600,Usado,C
Audi,Audi A5,2026,99.0,Diésel,139.0,Automática,42600,Km 0,C
Bmw,Bmw 320,2026,9.0,Diésel,140.0,Automática,42600,Usado,C
Mercedes-Benz,Mercedes-Benz E220,2025,10705.0,Diésel,125.0,Automática,42590,Usado,C
Bmw,Bmw X1,2026,15.0,Diésel,110.0,Automática,42516,Usado,C
Porsche,Porsche Cayenne,2021,145000.0,Diésel,180.0,Automática,42500,Usado,C
Porsche,Porsche Cayenne,2022,122700.0,Diésel,180.0,Automática,42500,Usado,C
Bmw,Bmw X6,2019,103800.0,Diésel,225.0,Automática,42500,Usado,C
Bmw,Bmw X5,2022,93000.0,Diésel,190.0,Automática,42500,Usado,C
Porsche,Porsche 911,2014,91400.0,Gasolina,239.0,Manual,42500,Usado,C
Land,Land Roverrangeroversport,2021,86000.0,Diésel,188.0,Automática,42500,Usado,C
Audi,Audi Q7,2021,80000.0,Diésel,250.0,Automática,42500,Usado,C
Porsche,Porsche 911,2016,69500.0,Gasolina,239.0,Automática,42500,Usado,C
Mercedes-Benz,Mercedes-Benz Ml350,2022,49000.0,Gasolina,225.0,Automática,42500,Usado,C
Ford,Ford Mustang,2024,48000.0,Gasolina,353.0,Automática,42500,Usado,C
Bmw,Bmw X6,2022,46300.0,Diésel,180.0,Automática,42500,Usado,C
Bmw,Bmw X4,2023,40000.0,Diésel,140.0,Automática,42500,Usado,C
Bmw,Bmw X4,2024,30793.0,Diésel,140.0,Automática,42500,Usado,C
Audi,Audi Q7,2023,30750.0,Diésel,180.0,Automática,42500,Usado,C
Porsche,Porsche Boxster,2020,29000.0,Gasolina,235.0,Automática,42500,Usado,C
Mercedes-Benz,Mercedes-Benz E220,2025,25500.0,Diésel,143.0,Automática,42500,Usado,C
Bmw,Bmw 420,2025,14494.0,Diésel,140.0,Automática,42500,Usado,C
Mercedes-Benz,Mercedes-Benz C220,2024,12000.0,Diésel,125.0,Automática,42500,Usado,C
